payment_id,user_id,payment_date,amount
22496,29580,2024-12-04,12.0
22497,29586,2024-06-12,12.0
22498,29595,2024-05-16,24.0
22499,29595,2024-06-15,24.0
22500,29595,2024-07-15,24.0
22501,29595,2024-08-14,24.0
22502,29595,2024-09-13,24.0
22503,29595,2024-10-13,24.0
22504,29595,2024-11-12,24.0
22505,29595,2024-12-12,24.0
22506,29599,2024-03-25,12.0
22507,29599,2024-04-24,12.0
22508,29599,2024-05-24,12.0
22509,29599,2024-06-23,12.0
22510,29599,2024-07-23,12.0
22511,29599,2024-08-22,12.0
22512,29599,2024-09-21,12.0
22513,29599,2024-10-21,12.0
22514,29599,2024-11-20,12.0
22515,29599,2024-12-20,12.0
22516,29601,2024-07-06,12.0
22517,29601,2024-08-05,12.0
22518,29601,2024-09-04,12.0
22519,29601,2024-10-04,12.0
22520,29601,2024-11-03,12.0
22521,29601,2024-12-03,12.0
22522,29603,2024-03-23,24.0
22523,29608,2024-01-17,24.0
22524,29608,2024-02-16,24.0
22525,29608,2024-03-17,24.0
22526,29608,2024-04-16,24.0
22527,29608,2024-05-16,24.0
22528,29608,2024-06-15,24.0
22529,29608,2024-07-15,24.0
22530,29608,2024-08-14,24.0
22531,29608,2024-09-13,24.0
22532,29608,2024-10-13,24.0
22533,29608,2024-11-12,24.0
22534,29608,2024-12-12,24.0
22535,29618,2024-04-02,12.0
22536,29631,2024-04-27,12.0
22537,29640,2024-04-30,12.0
22538,29640,2024-05-30,12.0
22539,29640,2024-06-29,12.0
22540,29640,2024-07-29,12.0
22541,29640,2024-08-28,12.0
22542,29640,2024-09-27,12.0
22543,29640,2024-10-27,12.0
22544,29640,2024-11-26,12.0
22545,29640,2024-12-26,12.0
22546,29647,2024-09-11,12.0
22547,29648,2024-10-21,12.0
22548,29648,2024-11-20,12.0
22549,29648,2024-12-20,12.0
22550,29654,2024-04-20,12.0
22551,29654,2024-05-20,12.0
22552,29654,2024-06-19,12.0
22553,29654,2024-07-19,12.0
22554,29654,2024-08-18,12.0
22555,29654,2024-09-17,12.0
22556,29654,2024-10-17,12.0
22557,29654,2024-11-16,12.0
22558,29654,2024-12-16,12.0
22559,29655,2024-12-24,12.0
22560,29658,2024-07-20,12.0
22561,29659,2024-06-06,24.0
22562,29664,2024-04-30,12.0
22563,29675,2024-11-02,12.0
22564,29675,2024-12-02,12.0
22565,29676,2024-08-14,24.0
22566,29676,2024-09-13,24.0
22567,29676,2024-10-13,24.0
22568,29676,2024-11-12,24.0
22569,29676,2024-12-12,24.0
22570,29687,2024-03-18,24.0
22571,29694,2024-01-16,12.0
22572,29694,2024-02-15,12.0
22573,29694,2024-03-16,12.0
22574,29694,2024-04-15,12.0
22575,29694,2024-05-15,12.0
22576,29694,2024-06-14,12.0
22577,29694,2024-07-14,12.0
22578,29694,2024-08-13,12.0
22579,29694,2024-09-12,12.0
22580,29694,2024-10-12,12.0
22581,29694,2024-11-11,12.0
22582,29694,2024-12-11,12.0
22583,29696,2024-08-07,24.0
22584,29696,2024-09-06,24.0
22585,29696,2024-10-06,24.0
22586,29696,2024-11-05,24.0
22587,29696,2024-12-05,24.0
22588,29703,2024-06-05,12.0
22589,29703,2024-07-05,12.0
22590,29703,2024-08-04,12.0
22591,29703,2024-09-03,12.0
22592,29703,2024-10-03,12.0
22593,29703,2024-11-02,12.0
22594,29703,2024-12-02,12.0
22595,29704,2024-08-23,24.0
22596,29706,2024-08-21,12.0
22597,29706,2024-09-20,12.0
22598,29706,2024-10-20,12.0
22599,29706,2024-11-19,12.0
22600,29706,2024-12-19,12.0
22601,29710,2024-11-30,24.0
22602,29710,2024-12-30,24.0
22603,29714,2024-08-04,12.0
22604,29714,2024-09-03,12.0
22605,29714,2024-10-03,12.0
22606,29714,2024-11-02,12.0
22607,29714,2024-12-02,12.0
22608,29726,2024-08-09,12.0
22609,29726,2024-09-08,12.0
22610,29726,2024-10-08,12.0
22611,29726,2024-11-07,12.0
22612,29726,2024-12-07,12.0
22613,29727,2024-03-05,12.0
22614,29731,2024-09-23,12.0
22615,29731,2024-10-23,12.0
22616,29731,2024-11-22,12.0
22617,29731,2024-12-22,12.0
22618,29748,2024-03-11,12.0
22619,29748,2024-04-10,12.0
22620,29748,2024-05-10,12.0
22621,29748,2024-06-09,12.0
22622,29748,2024-07-09,12.0
22623,29748,2024-08-08,12.0
22624,29748,2024-09-07,12.0
22625,29748,2024-10-07,12.0
22626,29748,2024-11-06,12.0
22627,29748,2024-12-06,12.0
22628,29749,2024-12-28,12.0
22629,29750,2024-12-28,12.0
22630,29761,2024-02-15,12.0
22631,29766,2024-10-16,12.0
22632,29766,2024-11-15,12.0
22633,29766,2024-12-15,12.0
22634,29768,2024-10-27,12.0
22635,29772,2024-02-22,12.0
22636,29772,2024-03-23,12.0
22637,29772,2024-04-22,12.0
22638,29772,2024-05-22,12.0
22639,29772,2024-06-21,12.0
22640,29772,2024-07-21,12.0
22641,29772,2024-08-20,12.0
22642,29772,2024-09-19,12.0
22643,29772,2024-10-19,12.0
22644,29772,2024-11-18,12.0
22645,29772,2024-12-18,12.0
22646,29801,2024-07-05,24.0
22647,29801,2024-08-04,24.0
22648,29801,2024-09-03,24.0
22649,29801,2024-10-03,24.0
22650,29801,2024-11-02,24.0
22651,29801,2024-12-02,24.0
22652,29806,2024-05-12,12.0
22653,29810,2024-10-30,12.0
22654,29811,2024-09-18,12.0
22655,29813,2025-01-11,12.0
22656,29814,2024-09-20,12.0
22657,29818,2024-08-01,12.0
22658,29822,2024-06-30,12.0
22659,29822,2024-07-30,12.0
22660,29822,2024-08-29,12.0
22661,29822,2024-09-28,12.0
22662,29822,2024-10-28,12.0
22663,29822,2024-11-27,12.0
22664,29822,2024-12-27,12.0
22665,29826,2024-01-18,12.0
22666,29831,2024-02-13,12.0
22667,29831,2024-03-14,12.0
22668,29831,2024-04-13,12.0
22669,29831,2024-05-13,12.0
22670,29831,2024-06-12,12.0
22671,29831,2024-07-12,12.0
22672,29831,2024-08-11,12.0
22673,29831,2024-09-10,12.0
22674,29831,2024-10-10,12.0
22675,29831,2024-11-09,12.0
22676,29831,2024-12-09,12.0
22677,29836,2024-06-27,12.0
22678,29836,2024-07-27,12.0
22679,29836,2024-08-26,12.0
22680,29836,2024-09-25,12.0
22681,29836,2024-10-25,12.0
22682,29836,2024-11-24,12.0
22683,29836,2024-12-24,12.0
22684,29842,2024-09-17,12.0
22685,29843,2024-11-27,24.0
22686,29843,2024-12-27,24.0
22687,29850,2024-04-28,12.0
22688,29850,2024-05-28,12.0
22689,29850,2024-06-27,12.0
22690,29850,2024-07-27,12.0
22691,29850,2024-08-26,12.0
22692,29850,2024-09-25,12.0
22693,29850,2024-10-25,12.0
22694,29850,2024-11-24,12.0
22695,29850,2024-12-24,12.0
22696,29852,2024-05-04,12.0
22697,29852,2024-06-03,12.0
22698,29852,2024-07-03,12.0
22699,29852,2024-08-02,12.0
22700,29852,2024-09-01,12.0
22701,29852,2024-10-01,12.0
22702,29852,2024-10-31,12.0
22703,29852,2024-11-30,12.0
22704,29852,2024-12-30,12.0
22705,29854,2024-11-29,12.0
22706,29854,2024-12-29,12.0
22707,29855,2024-04-10,24.0
22708,29855,2024-05-10,24.0
22709,29855,2024-06-09,24.0
22710,29855,2024-07-09,24.0
22711,29855,2024-08-08,24.0
22712,29855,2024-09-07,24.0
22713,29855,2024-10-07,24.0
22714,29855,2024-11-06,24.0
22715,29855,2024-12-06,24.0
22716,29861,2024-01-24,12.0
22717,29861,2024-02-23,12.0
22718,29861,2024-03-24,12.0
22719,29861,2024-04-23,12.0
22720,29861,2024-05-23,12.0
22721,29861,2024-06-22,12.0
22722,29861,2024-07-22,12.0
22723,29861,2024-08-21,12.0
22724,29861,2024-09-20,12.0
22725,29861,2024-10-20,12.0
22726,29861,2024-11-19,12.0
22727,29861,2024-12-19,12.0
22728,29862,2024-10-13,12.0
22729,29862,2024-11-12,12.0
22730,29862,2024-12-12,12.0
22731,29874,2024-04-23,24.0
22732,29875,2024-12-17,12.0
22733,29876,2024-10-06,12.0
22734,29877,2024-08-18,12.0
22735,29877,2024-09-17,12.0
22736,29877,2024-10-17,12.0
22737,29877,2024-11-16,12.0
22738,29877,2024-12-16,12.0
22739,29878,2024-10-03,12.0
22740,29878,2024-11-02,12.0
22741,29878,2024-12-02,12.0
22742,29881,2024-09-26,12.0
22743,29881,2024-10-26,12.0
22744,29881,2024-11-25,12.0
22745,29881,2024-12-25,12.0
22746,29886,2024-12-17,24.0
22747,29890,2024-12-02,24.0
22748,29893,2024-10-08,12.0
22749,29893,2024-11-07,12.0
22750,29893,2024-12-07,12.0
22751,29896,2024-05-18,24.0
22752,29896,2024-06-17,24.0
22753,29896,2024-07-17,24.0
22754,29896,2024-08-16,24.0
22755,29896,2024-09-15,24.0
22756,29896,2024-10-15,24.0
22757,29896,2024-11-14,24.0
22758,29896,2024-12-14,24.0
22759,29897,2024-07-17,12.0
22760,29920,2024-07-03,12.0
22761,29921,2024-02-07,12.0
22762,29921,2024-03-08,12.0
22763,29921,2024-04-07,12.0
22764,29921,2024-05-07,12.0
22765,29921,2024-06-06,12.0
22766,29921,2024-07-06,12.0
22767,29921,2024-08-05,12.0
22768,29921,2024-09-04,12.0
22769,29921,2024-10-04,12.0
22770,29921,2024-11-03,12.0
22771,29921,2024-12-03,12.0
22772,29924,2024-12-21,24.0
22773,29925,2024-11-14,12.0
22774,29929,2024-08-17,24.0
22775,29937,2024-08-09,12.0
22776,29937,2024-09-08,12.0
22777,29937,2024-10-08,12.0
22778,29937,2024-11-07,12.0
22779,29937,2024-12-07,12.0
22780,29943,2024-12-20,12.0
22781,29950,2025-01-10,24.0
22782,29953,2024-01-27,12.0
22783,29955,2024-12-15,12.0
22784,29956,2024-08-08,12.0
22785,29956,2024-09-07,12.0
22786,29956,2024-10-07,12.0
22787,29956,2024-11-06,12.0
22788,29956,2024-12-06,12.0
22789,29961,2024-05-02,12.0
22790,29961,2024-06-01,12.0
22791,29961,2024-07-01,12.0
22792,29961,2024-07-31,12.0
22793,29961,2024-08-30,12.0
22794,29961,2024-09-29,12.0
22795,29961,2024-10-29,12.0
22796,29961,2024-11-28,12.0
22797,29961,2024-12-28,12.0
22798,29963,2024-05-21,24.0
22799,29963,2024-06-20,24.0
22800,29963,2024-07-20,24.0
22801,29963,2024-08-19,24.0
22802,29963,2024-09-18,24.0
22803,29963,2024-10-18,24.0
22804,29963,2024-11-17,24.0
22805,29963,2024-12-17,24.0
22806,29969,2024-04-13,24.0
22807,29969,2024-05-13,24.0
22808,29969,2024-06-12,24.0
22809,29969,2024-07-12,24.0
22810,29969,2024-08-11,24.0
22811,29969,2024-09-10,24.0
22812,29969,2024-10-10,24.0
22813,29969,2024-11-09,24.0
22814,29969,2024-12-09,24.0
22815,29970,2024-06-25,24.0
22816,29970,2024-07-25,24.0
22817,29970,2024-08-24,24.0
22818,29970,2024-09-23,24.0
22819,29970,2024-10-23,24.0
22820,29970,2024-11-22,24.0
22821,29970,2024-12-22,24.0
22822,29971,2024-08-07,24.0
22823,29973,2024-04-03,12.0
22824,29978,2024-09-22,12.0
22825,29978,2024-10-22,12.0
22826,29978,2024-11-21,12.0
22827,29978,2024-12-21,12.0
22828,29979,2024-02-18,24.0
22829,29979,2024-03-19,24.0
22830,29979,2024-04-18,24.0
22831,29979,2024-05-18,24.0
22832,29979,2024-06-17,24.0
22833,29979,2024-07-17,24.0
22834,29979,2024-08-16,24.0
22835,29979,2024-09-15,24.0
22836,29979,2024-10-15,24.0
22837,29979,2024-11-14,24.0
22838,29979,2024-12-14,24.0
22839,29981,2024-07-22,24.0
22840,29981,2024-08-21,24.0
22841,29981,2024-09-20,24.0
22842,29981,2024-10-20,24.0
22843,29981,2024-11-19,24.0
22844,29981,2024-12-19,24.0
22845,29989,2025-01-11,24.0
22846,29990,2024-11-02,12.0
22847,29995,2024-12-27,12.0
22848,30003,2025-01-10,12.0
22849,30011,2024-10-24,24.0
22850,30011,2024-11-23,24.0
22851,30011,2024-12-23,24.0
22852,30012,2024-07-21,12.0
22853,30013,2024-11-27,12.0
22854,30013,2024-12-27,12.0
22855,30019,2024-08-12,12.0
22856,30019,2024-09-11,12.0
22857,30019,2024-10-11,12.0
22858,30019,2024-11-10,12.0
22859,30019,2024-12-10,12.0
22860,30022,2024-04-13,12.0
22861,30022,2024-05-13,12.0
22862,30022,2024-06-12,12.0
22863,30022,2024-07-12,12.0
22864,30022,2024-08-11,12.0
22865,30022,2024-09-10,12.0
22866,30022,2024-10-10,12.0
22867,30022,2024-11-09,12.0
22868,30022,2024-12-09,12.0
22869,30024,2025-01-08,24.0
22870,30025,2024-03-05,24.0
22871,30025,2024-04-04,24.0
22872,30025,2024-05-04,24.0
22873,30025,2024-06-03,24.0
22874,30025,2024-07-03,24.0
22875,30025,2024-08-02,24.0
22876,30025,2024-09-01,24.0
22877,30025,2024-10-01,24.0
22878,30025,2024-10-31,24.0
22879,30025,2024-11-30,24.0
22880,30025,2024-12-30,24.0
22881,30027,2024-10-16,24.0
22882,30028,2024-09-14,12.0
22883,30032,2024-10-16,24.0
22884,30033,2024-10-11,12.0
22885,30033,2024-11-10,12.0
22886,30033,2024-12-10,12.0
22887,30039,2024-06-11,12.0
22888,30040,2024-11-02,12.0
22889,30044,2024-04-22,12.0
22890,30051,2024-08-28,12.0
22891,30051,2024-09-27,12.0
22892,30051,2024-10-27,12.0
22893,30051,2024-11-26,12.0
22894,30051,2024-12-26,12.0
22895,30053,2024-09-15,24.0
22896,30060,2024-05-20,24.0
22897,30060,2024-06-19,24.0
22898,30060,2024-07-19,24.0
22899,30060,2024-08-18,24.0
22900,30060,2024-09-17,24.0
22901,30060,2024-10-17,24.0
22902,30060,2024-11-16,24.0
22903,30060,2024-12-16,24.0
22904,30074,2024-02-27,12.0
22905,30074,2024-03-28,12.0
22906,30074,2024-04-27,12.0
22907,30074,2024-05-27,12.0
22908,30074,2024-06-26,12.0
22909,30074,2024-07-26,12.0
22910,30074,2024-08-25,12.0
22911,30074,2024-09-24,12.0
22912,30074,2024-10-24,12.0
22913,30074,2024-11-23,12.0
22914,30074,2024-12-23,12.0
22915,30076,2024-12-15,12.0
22916,30077,2024-02-22,12.0
22917,30077,2024-03-23,12.0
22918,30077,2024-04-22,12.0
22919,30077,2024-05-22,12.0
22920,30077,2024-06-21,12.0
22921,30077,2024-07-21,12.0
22922,30077,2024-08-20,12.0
22923,30077,2024-09-19,12.0
22924,30077,2024-10-19,12.0
22925,30077,2024-11-18,12.0
22926,30077,2024-12-18,12.0
22927,30078,2024-12-05,12.0
22928,30087,2024-03-27,12.0
22929,30087,2024-04-26,12.0
22930,30087,2024-05-26,12.0
22931,30087,2024-06-25,12.0
22932,30087,2024-07-25,12.0
22933,30087,2024-08-24,12.0
22934,30087,2024-09-23,12.0
22935,30087,2024-10-23,12.0
22936,30087,2024-11-22,12.0
22937,30087,2024-12-22,12.0
22938,30091,2024-09-08,24.0
22939,30098,2024-06-27,24.0
22940,30098,2024-07-27,24.0
22941,30098,2024-08-26,24.0
22942,30098,2024-09-25,24.0
22943,30098,2024-10-25,24.0
22944,30098,2024-11-24,24.0
22945,30098,2024-12-24,24.0
22946,30104,2024-12-07,12.0
22947,30105,2024-12-06,12.0
22948,30110,2025-01-05,12.0
22949,30113,2024-03-07,12.0
22950,30115,2024-07-31,12.0
22951,30121,2025-01-02,12.0
22952,30137,2024-09-10,12.0
22953,30137,2024-10-10,12.0
22954,30137,2024-11-09,12.0
22955,30137,2024-12-09,12.0
22956,30142,2024-12-30,24.0
22957,30147,2024-10-31,24.0
22958,30147,2024-11-30,24.0
22959,30147,2024-12-30,24.0
22960,30148,2024-09-05,12.0
22961,30148,2024-10-05,12.0
22962,30148,2024-11-04,12.0
22963,30148,2024-12-04,12.0
22964,30149,2024-08-12,12.0
22965,30149,2024-09-11,12.0
22966,30149,2024-10-11,12.0
22967,30149,2024-11-10,12.0
22968,30149,2024-12-10,12.0
22969,30153,2024-01-29,12.0
22970,30156,2024-08-29,24.0
22971,30167,2024-01-27,24.0
22972,30167,2024-02-26,24.0
22973,30167,2024-03-27,24.0
22974,30167,2024-04-26,24.0
22975,30167,2024-05-26,24.0
22976,30167,2024-06-25,24.0
22977,30167,2024-07-25,24.0
22978,30167,2024-08-24,24.0
22979,30167,2024-09-23,24.0
22980,30167,2024-10-23,24.0
22981,30167,2024-11-22,24.0
22982,30167,2024-12-22,24.0
22983,30168,2024-02-01,24.0
22984,30173,2024-10-06,24.0
22985,30173,2024-11-05,24.0
22986,30173,2024-12-05,24.0
22987,30182,2024-06-27,24.0
22988,30182,2024-07-27,24.0
22989,30182,2024-08-26,24.0
22990,30182,2024-09-25,24.0
22991,30182,2024-10-25,24.0
22992,30182,2024-11-24,24.0
22993,30182,2024-12-24,24.0
22994,30202,2024-07-22,24.0
22995,30202,2024-08-21,24.0
22996,30202,2024-09-20,24.0
22997,30202,2024-10-20,24.0
22998,30202,2024-11-19,24.0
22999,30202,2024-12-19,24.0
23000,30206,2024-10-22,12.0
23001,30206,2024-11-21,12.0
23002,30206,2024-12-21,12.0
23003,30212,2024-05-25,12.0
23004,30221,2024-09-05,12.0
23005,30221,2024-10-05,12.0
23006,30221,2024-11-04,12.0
23007,30221,2024-12-04,12.0
23008,30229,2024-06-25,12.0
23009,30229,2024-07-25,12.0
23010,30229,2024-08-24,12.0
23011,30229,2024-09-23,12.0
23012,30229,2024-10-23,12.0
23013,30229,2024-11-22,12.0
23014,30229,2024-12-22,12.0
23015,30232,2024-08-23,12.0
23016,30232,2024-09-22,12.0
23017,30232,2024-10-22,12.0
23018,30232,2024-11-21,12.0
23019,30232,2024-12-21,12.0
23020,30234,2024-08-08,12.0
23021,30237,2025-01-04,12.0
23022,30239,2024-08-21,12.0
23023,30239,2024-09-20,12.0
23024,30239,2024-10-20,12.0
23025,30239,2024-11-19,12.0
23026,30239,2024-12-19,12.0
23027,30242,2024-01-23,12.0
23028,30242,2024-02-22,12.0
23029,30242,2024-03-23,12.0
23030,30242,2024-04-22,12.0
23031,30242,2024-05-22,12.0
23032,30242,2024-06-21,12.0
23033,30242,2024-07-21,12.0
23034,30242,2024-08-20,12.0
23035,30242,2024-09-19,12.0
23036,30242,2024-10-19,12.0
23037,30242,2024-11-18,12.0
23038,30242,2024-12-18,12.0
23039,30249,2024-06-17,12.0
23040,30249,2024-07-17,12.0
23041,30249,2024-08-16,12.0
23042,30249,2024-09-15,12.0
23043,30249,2024-10-15,12.0
23044,30249,2024-11-14,12.0
23045,30249,2024-12-14,12.0
23046,30256,2024-12-25,12.0
23047,30258,2024-02-25,12.0
23048,30258,2024-03-26,12.0
23049,30258,2024-04-25,12.0
23050,30258,2024-05-25,12.0
23051,30258,2024-06-24,12.0
23052,30258,2024-07-24,12.0
23053,30258,2024-08-23,12.0
23054,30258,2024-09-22,12.0
23055,30258,2024-10-22,12.0
23056,30258,2024-11-21,12.0
23057,30258,2024-12-21,12.0
23058,30272,2024-11-27,12.0
23059,30283,2024-12-06,12.0
23060,30291,2024-05-10,12.0
23061,30291,2024-06-09,12.0
23062,30291,2024-07-09,12.0
23063,30291,2024-08-08,12.0
23064,30291,2024-09-07,12.0
23065,30291,2024-10-07,12.0
23066,30291,2024-11-06,12.0
23067,30291,2024-12-06,12.0
23068,30298,2024-04-30,24.0
23069,30298,2024-05-30,24.0
23070,30298,2024-06-29,24.0
23071,30298,2024-07-29,24.0
23072,30298,2024-08-28,24.0
23073,30298,2024-09-27,24.0
23074,30298,2024-10-27,24.0
23075,30298,2024-11-26,24.0
23076,30298,2024-12-26,24.0
23077,30300,2024-04-04,12.0
23078,30300,2024-05-04,12.0
23079,30300,2024-06-03,12.0
23080,30300,2024-07-03,12.0
23081,30300,2024-08-02,12.0
23082,30300,2024-09-01,12.0
23083,30300,2024-10-01,12.0
23084,30300,2024-10-31,12.0
23085,30300,2024-11-30,12.0
23086,30300,2024-12-30,12.0
23087,30307,2024-12-20,12.0
23088,30309,2024-03-14,12.0
23089,30325,2024-03-20,24.0
23090,30327,2024-10-12,12.0
23091,30327,2024-11-11,12.0
23092,30327,2024-12-11,12.0
23093,30336,2025-01-07,12.0
23094,30342,2024-09-01,12.0
23095,30343,2024-06-13,24.0
23096,30353,2024-09-24,24.0
23097,30353,2024-10-24,24.0
23098,30353,2024-11-23,24.0
23099,30353,2024-12-23,24.0
23100,30361,2024-05-10,12.0
23101,30361,2024-06-09,12.0
23102,30361,2024-07-09,12.0
23103,30361,2024-08-08,12.0
23104,30361,2024-09-07,12.0
23105,30361,2024-10-07,12.0
23106,30361,2024-11-06,12.0
23107,30361,2024-12-06,12.0
23108,30364,2024-10-03,12.0
23109,30364,2024-11-02,12.0
23110,30364,2024-12-02,12.0
23111,30371,2024-10-07,12.0
23112,30371,2024-11-06,12.0
23113,30371,2024-12-06,12.0
23114,30372,2024-02-27,12.0
23115,30387,2024-12-22,12.0
23116,30408,2024-11-26,12.0
23117,30408,2024-12-26,12.0
23118,30412,2024-05-29,12.0
23119,30412,2024-06-28,12.0
23120,30412,2024-07-28,12.0
23121,30412,2024-08-27,12.0
23122,30412,2024-09-26,12.0
23123,30412,2024-10-26,12.0
23124,30412,2024-11-25,12.0
23125,30412,2024-12-25,12.0
23126,30414,2024-04-18,12.0
23127,30414,2024-05-18,12.0
23128,30414,2024-06-17,12.0
23129,30414,2024-07-17,12.0
23130,30414,2024-08-16,12.0
23131,30414,2024-09-15,12.0
23132,30414,2024-10-15,12.0
23133,30414,2024-11-14,12.0
23134,30414,2024-12-14,12.0
23135,30433,2024-09-14,12.0
23136,30433,2024-10-14,12.0
23137,30433,2024-11-13,12.0
23138,30433,2024-12-13,12.0
23139,30456,2024-05-04,24.0
23140,30459,2024-03-13,12.0
23141,30460,2024-04-23,24.0
23142,30460,2024-05-23,24.0
23143,30460,2024-06-22,24.0
23144,30460,2024-07-22,24.0
23145,30460,2024-08-21,24.0
23146,30460,2024-09-20,24.0
23147,30460,2024-10-20,24.0
23148,30460,2024-11-19,24.0
23149,30460,2024-12-19,24.0
23150,30464,2024-06-28,12.0
23151,30465,2024-07-29,12.0
23152,30465,2024-08-28,12.0
23153,30465,2024-09-27,12.0
23154,30465,2024-10-27,12.0
23155,30465,2024-11-26,12.0
23156,30465,2024-12-26,12.0
23157,30467,2024-09-23,12.0
23158,30467,2024-10-23,12.0
23159,30467,2024-11-22,12.0
23160,30467,2024-12-22,12.0
23161,30469,2024-05-06,12.0
23162,30469,2024-06-05,12.0
23163,30469,2024-07-05,12.0
23164,30469,2024-08-04,12.0
23165,30469,2024-09-03,12.0
23166,30469,2024-10-03,12.0
23167,30469,2024-11-02,12.0
23168,30469,2024-12-02,12.0
23169,30470,2024-03-04,12.0
23170,30470,2024-04-03,12.0
23171,30470,2024-05-03,12.0
23172,30470,2024-06-02,12.0
23173,30470,2024-07-02,12.0
23174,30470,2024-08-01,12.0
23175,30470,2024-08-31,12.0
23176,30470,2024-09-30,12.0
23177,30470,2024-10-30,12.0
23178,30470,2024-11-29,12.0
23179,30470,2024-12-29,12.0
23180,30471,2024-04-03,12.0
23181,30471,2024-05-03,12.0
23182,30471,2024-06-02,12.0
23183,30471,2024-07-02,12.0
23184,30471,2024-08-01,12.0
23185,30471,2024-08-31,12.0
23186,30471,2024-09-30,12.0
23187,30471,2024-10-30,12.0
23188,30471,2024-11-29,12.0
23189,30471,2024-12-29,12.0
23190,30478,2024-01-23,12.0
23191,30481,2024-05-02,24.0
23192,30481,2024-06-01,24.0
23193,30481,2024-07-01,24.0
23194,30481,2024-07-31,24.0
23195,30481,2024-08-30,24.0
23196,30481,2024-09-29,24.0
23197,30481,2024-10-29,24.0
23198,30481,2024-11-28,24.0
23199,30481,2024-12-28,24.0
23200,30484,2024-09-29,12.0
23201,30486,2024-05-22,12.0
23202,30487,2024-06-15,24.0
23203,30487,2024-07-15,24.0
23204,30487,2024-08-14,24.0
23205,30487,2024-09-13,24.0
23206,30487,2024-10-13,24.0
23207,30487,2024-11-12,24.0
23208,30487,2024-12-12,24.0
23209,30495,2024-07-25,12.0
23210,30495,2024-08-24,12.0
23211,30495,2024-09-23,12.0
23212,30495,2024-10-23,12.0
23213,30495,2024-11-22,12.0
23214,30495,2024-12-22,12.0
23215,30502,2024-04-09,24.0
23216,30506,2024-02-15,12.0
23217,30506,2024-03-16,12.0
23218,30506,2024-04-15,12.0
23219,30506,2024-05-15,12.0
23220,30506,2024-06-14,12.0
23221,30506,2024-07-14,12.0
23222,30506,2024-08-13,12.0
23223,30506,2024-09-12,12.0
23224,30506,2024-10-12,12.0
23225,30506,2024-11-11,12.0
23226,30506,2024-12-11,12.0
23227,30510,2024-10-06,12.0
23228,30515,2024-09-04,24.0
23229,30515,2024-10-04,24.0
23230,30515,2024-11-03,24.0
23231,30515,2024-12-03,24.0
23232,30517,2024-11-09,12.0
23233,30517,2024-12-09,12.0
23234,30551,2024-06-29,12.0
23235,30557,2024-01-21,24.0
23236,30558,2024-07-23,12.0
23237,30560,2024-03-19,24.0
23238,30560,2024-04-18,24.0
23239,30560,2024-05-18,24.0
23240,30560,2024-06-17,24.0
23241,30560,2024-07-17,24.0
23242,30560,2024-08-16,24.0
23243,30560,2024-09-15,24.0
23244,30560,2024-10-15,24.0
23245,30560,2024-11-14,24.0
23246,30560,2024-12-14,24.0
23247,30561,2024-04-22,12.0
23248,30561,2024-05-22,12.0
23249,30561,2024-06-21,12.0
23250,30561,2024-07-21,12.0
23251,30561,2024-08-20,12.0
23252,30561,2024-09-19,12.0
23253,30561,2024-10-19,12.0
23254,30561,2024-11-18,12.0
23255,30561,2024-12-18,12.0
23256,30574,2024-06-01,24.0
23257,30574,2024-07-01,24.0
23258,30574,2024-07-31,24.0
23259,30574,2024-08-30,24.0
23260,30574,2024-09-29,24.0
23261,30574,2024-10-29,24.0
23262,30574,2024-11-28,24.0
23263,30574,2024-12-28,24.0
23264,30575,2024-05-27,24.0
23265,30576,2024-10-19,12.0
23266,30576,2024-11-18,12.0
23267,30576,2024-12-18,12.0
23268,30583,2024-05-03,24.0
23269,30593,2024-06-04,24.0
23270,30595,2024-09-11,12.0
23271,30595,2024-10-11,12.0
23272,30595,2024-11-10,12.0
23273,30595,2024-12-10,12.0
23274,30596,2024-01-26,12.0
23275,30604,2024-03-29,12.0
23276,30605,2024-12-20,12.0
23277,30609,2024-05-14,24.0
23278,30609,2024-06-13,24.0
23279,30609,2024-07-13,24.0
23280,30609,2024-08-12,24.0
23281,30609,2024-09-11,24.0
23282,30609,2024-10-11,24.0
23283,30609,2024-11-10,24.0
23284,30609,2024-12-10,24.0
23285,30610,2024-01-25,12.0
23286,30610,2024-02-24,12.0
23287,30610,2024-03-25,12.0
23288,30610,2024-04-24,12.0
23289,30610,2024-05-24,12.0
23290,30610,2024-06-23,12.0
23291,30610,2024-07-23,12.0
23292,30610,2024-08-22,12.0
23293,30610,2024-09-21,12.0
23294,30610,2024-10-21,12.0
23295,30610,2024-11-20,12.0
23296,30610,2024-12-20,12.0
23297,30614,2024-07-04,24.0
23298,30614,2024-08-03,24.0
23299,30614,2024-09-02,24.0
23300,30614,2024-10-02,24.0
23301,30614,2024-11-01,24.0
23302,30614,2024-12-01,24.0
23303,30614,2024-12-31,24.0
23304,30615,2024-05-03,12.0
23305,30616,2024-03-11,12.0
23306,30616,2024-04-10,12.0
23307,30616,2024-05-10,12.0
23308,30616,2024-06-09,12.0
23309,30616,2024-07-09,12.0
23310,30616,2024-08-08,12.0
23311,30616,2024-09-07,12.0
23312,30616,2024-10-07,12.0
23313,30616,2024-11-06,12.0
23314,30616,2024-12-06,12.0
23315,30625,2024-12-17,12.0
23316,30629,2024-06-21,24.0
23317,30629,2024-07-21,24.0
