user_id,experiment,variant,assignment_date
30714,paywall_onboarding_v1,A,2024-07-16
30715,paywall_onboarding_v1,A,2024-02-01
30716,paywall_onboarding_v1,B,2024-01-31
30717,paywall_onboarding_v1,B,2024-09-24
30718,paywall_onboarding_v1,A,2024-10-06
30719,paywall_onboarding_v1,B,2024-02-16
30720,paywall_onboarding_v1,B,2024-10-25
30721,paywall_onboarding_v1,A,2024-05-20
30722,paywall_onboarding_v1,B,2024-01-30
30723,paywall_onboarding_v1,B,2024-05-15
30724,paywall_onboarding_v1,A,2024-10-04
30725,paywall_onboarding_v1,A,2024-09-09
30726,paywall_onboarding_v1,B,2024-07-09
30727,paywall_onboarding_v1,B,2024-04-24
30728,paywall_onboarding_v1,B,2024-06-16
30729,paywall_onboarding_v1,B,2024-06-03
30730,paywall_onboarding_v1,B,2024-06-06
30731,paywall_onboarding_v1,B,2024-07-12
30732,paywall_onboarding_v1,A,2024-06-30
30733,paywall_onboarding_v1,B,2024-02-13
30734,paywall_onboarding_v1,A,2024-04-29
30735,paywall_onboarding_v1,B,2024-02-24
30736,paywall_onboarding_v1,B,2024-08-21
30737,paywall_onboarding_v1,B,2024-06-18
30738,paywall_onboarding_v1,B,2024-09-14
30739,paywall_onboarding_v1,A,2024-02-07
30740,paywall_onboarding_v1,B,2024-05-20
30741,paywall_onboarding_v1,A,2024-03-16
30742,paywall_onboarding_v1,A,2024-02-09
30743,paywall_onboarding_v1,B,2024-10-18
30744,paywall_onboarding_v1,A,2024-02-25
30745,paywall_onboarding_v1,A,2024-03-14
30746,paywall_onboarding_v1,B,2024-05-28
30747,paywall_onboarding_v1,A,2024-04-30
30748,paywall_onboarding_v1,A,2024-12-05
30749,paywall_onboarding_v1,A,2024-12-27
30750,paywall_onboarding_v1,B,2024-06-18
30751,paywall_onboarding_v1,B,2024-03-25
30752,paywall_onboarding_v1,A,2024-07-15
30753,paywall_onboarding_v1,A,2024-07-15
30754,paywall_onboarding_v1,A,2024-07-04
30755,paywall_onboarding_v1,B,2024-01-09
30756,paywall_onboarding_v1,A,2024-02-24
30757,paywall_onboarding_v1,B,2024-02-29
30758,paywall_onboarding_v1,B,2024-05-22
30759,paywall_onboarding_v1,A,2024-08-14
30760,paywall_onboarding_v1,A,2024-11-21
30761,paywall_onboarding_v1,A,2024-04-02
30762,paywall_onboarding_v1,B,2024-10-18
30763,paywall_onboarding_v1,B,2024-04-03
30764,paywall_onboarding_v1,A,2024-01-15
30765,paywall_onboarding_v1,A,2024-09-07
30766,paywall_onboarding_v1,A,2024-03-30
30767,paywall_onboarding_v1,B,2024-12-05
30768,paywall_onboarding_v1,A,2024-12-09
30769,paywall_onboarding_v1,B,2024-02-14
30770,paywall_onboarding_v1,A,2024-03-22
30771,paywall_onboarding_v1,B,2024-03-28
30772,paywall_onboarding_v1,A,2024-12-02
30773,paywall_onboarding_v1,B,2024-02-03
30774,paywall_onboarding_v1,A,2024-10-11
30775,paywall_onboarding_v1,B,2024-04-28
30776,paywall_onboarding_v1,A,2024-08-14
30777,paywall_onboarding_v1,A,2024-03-15
30778,paywall_onboarding_v1,A,2024-10-29
30779,paywall_onboarding_v1,A,2024-09-14
30780,paywall_onboarding_v1,A,2024-01-10
30781,paywall_onboarding_v1,A,2024-04-08
30782,paywall_onboarding_v1,B,2024-07-04
30783,paywall_onboarding_v1,A,2024-07-27
30784,paywall_onboarding_v1,B,2024-11-05
30785,paywall_onboarding_v1,A,2024-06-05
30786,paywall_onboarding_v1,A,2024-12-07
30787,paywall_onboarding_v1,A,2024-03-22
30788,paywall_onboarding_v1,B,2024-11-15
30789,paywall_onboarding_v1,A,2024-11-30
30790,paywall_onboarding_v1,B,2024-08-30
30791,paywall_onboarding_v1,B,2024-12-20
30792,paywall_onboarding_v1,B,2024-06-13
30793,paywall_onboarding_v1,A,2024-09-24
30794,paywall_onboarding_v1,A,2024-01-05
30795,paywall_onboarding_v1,B,2024-04-23
30796,paywall_onboarding_v1,B,2024-08-08
30797,paywall_onboarding_v1,B,2024-11-21
30798,paywall_onboarding_v1,A,2024-12-16
30799,paywall_onboarding_v1,A,2024-08-13
30800,paywall_onboarding_v1,B,2024-11-14
30801,paywall_onboarding_v1,A,2024-10-27
30802,paywall_onboarding_v1,B,2024-10-18
30803,paywall_onboarding_v1,B,2024-02-17
30804,paywall_onboarding_v1,B,2024-07-08
30805,paywall_onboarding_v1,A,2024-07-11
30806,paywall_onboarding_v1,B,2024-10-23
30807,paywall_onboarding_v1,B,2024-08-15
30808,paywall_onboarding_v1,B,2024-11-03
30809,paywall_onboarding_v1,B,2024-12-17
30810,paywall_onboarding_v1,A,2024-08-05
30811,paywall_onboarding_v1,A,2024-10-24
30812,paywall_onboarding_v1,A,2024-08-07
30813,paywall_onboarding_v1,A,2024-08-29
30814,paywall_onboarding_v1,A,2024-07-07
30815,paywall_onboarding_v1,A,2024-12-18
30816,paywall_onboarding_v1,B,2024-11-02
30817,paywall_onboarding_v1,A,2024-10-11
30818,paywall_onboarding_v1,B,2024-05-14
30819,paywall_onboarding_v1,B,2024-07-11
30820,paywall_onboarding_v1,B,2024-11-17
30821,paywall_onboarding_v1,A,2024-12-10
30822,paywall_onboarding_v1,A,2024-12-30
30823,paywall_onboarding_v1,B,2024-10-05
30824,paywall_onboarding_v1,A,2024-10-04
30825,paywall_onboarding_v1,B,2024-02-09
30826,paywall_onboarding_v1,A,2024-10-11
30827,paywall_onboarding_v1,B,2024-05-20
30828,paywall_onboarding_v1,B,2024-11-17
30829,paywall_onboarding_v1,A,2024-01-05
30830,paywall_onboarding_v1,B,2024-12-10
30831,paywall_onboarding_v1,B,2024-07-10
30832,paywall_onboarding_v1,A,2024-02-24
30833,paywall_onboarding_v1,B,2024-08-21
30834,paywall_onboarding_v1,A,2024-09-21
30835,paywall_onboarding_v1,B,2024-10-21
30836,paywall_onboarding_v1,B,2024-09-24
30837,paywall_onboarding_v1,A,2024-08-04
30838,paywall_onboarding_v1,A,2024-02-05
30839,paywall_onboarding_v1,A,2024-11-17
30840,paywall_onboarding_v1,B,2024-12-25
30841,paywall_onboarding_v1,B,2024-10-20
30842,paywall_onboarding_v1,B,2024-01-16
30843,paywall_onboarding_v1,B,2024-10-13
30844,paywall_onboarding_v1,A,2024-04-21
30845,paywall_onboarding_v1,B,2024-12-18
30846,paywall_onboarding_v1,A,2024-01-28
30847,paywall_onboarding_v1,B,2024-02-09
30848,paywall_onboarding_v1,A,2024-03-17
30849,paywall_onboarding_v1,A,2024-10-12
30850,paywall_onboarding_v1,B,2024-09-07
30851,paywall_onboarding_v1,B,2024-10-03
30852,paywall_onboarding_v1,A,2024-05-23
30853,paywall_onboarding_v1,A,2024-11-22
30854,paywall_onboarding_v1,A,2024-06-26
30855,paywall_onboarding_v1,B,2024-02-26
30856,paywall_onboarding_v1,A,2024-10-16
30857,paywall_onboarding_v1,B,2024-07-26
30858,paywall_onboarding_v1,B,2024-08-18
30859,paywall_onboarding_v1,A,2024-06-04
30860,paywall_onboarding_v1,A,2024-09-27
30861,paywall_onboarding_v1,B,2024-01-16
30862,paywall_onboarding_v1,B,2024-07-13
30863,paywall_onboarding_v1,A,2024-06-19
30864,paywall_onboarding_v1,A,2024-10-09
30865,paywall_onboarding_v1,B,2024-04-19
30866,paywall_onboarding_v1,A,2024-04-07
30867,paywall_onboarding_v1,A,2024-05-10
30868,paywall_onboarding_v1,B,2024-07-09
30869,paywall_onboarding_v1,A,2024-03-28
30870,paywall_onboarding_v1,A,2024-09-18
30871,paywall_onboarding_v1,B,2024-05-15
30872,paywall_onboarding_v1,A,2024-06-17
30873,paywall_onboarding_v1,B,2024-08-06
30874,paywall_onboarding_v1,B,2024-06-01
30875,paywall_onboarding_v1,A,2024-09-24
30876,paywall_onboarding_v1,B,2024-09-09
30877,paywall_onboarding_v1,B,2024-10-13
30878,paywall_onboarding_v1,B,2024-07-24
30879,paywall_onboarding_v1,A,2024-05-28
30880,paywall_onboarding_v1,A,2024-03-25
30881,paywall_onboarding_v1,A,2024-06-23
30882,paywall_onboarding_v1,B,2024-11-20
30883,paywall_onboarding_v1,A,2024-02-21
30884,paywall_onboarding_v1,B,2024-03-30
30885,paywall_onboarding_v1,A,2024-09-12
30886,paywall_onboarding_v1,B,2024-08-12
30887,paywall_onboarding_v1,A,2024-12-04
30888,paywall_onboarding_v1,A,2024-01-13
30889,paywall_onboarding_v1,A,2024-11-22
30890,paywall_onboarding_v1,B,2024-10-02
30891,paywall_onboarding_v1,B,2024-10-19
30892,paywall_onboarding_v1,B,2024-06-01
30893,paywall_onboarding_v1,B,2024-05-05
30894,paywall_onboarding_v1,A,2024-01-07
30895,paywall_onboarding_v1,B,2024-10-23
30896,paywall_onboarding_v1,A,2024-03-08
30897,paywall_onboarding_v1,B,2024-04-03
30898,paywall_onboarding_v1,A,2024-04-23
30899,paywall_onboarding_v1,A,2024-11-19
30900,paywall_onboarding_v1,A,2024-04-28
30901,paywall_onboarding_v1,B,2024-06-19
30902,paywall_onboarding_v1,B,2024-10-10
30903,paywall_onboarding_v1,A,2024-11-26
30904,paywall_onboarding_v1,B,2024-10-24
30905,paywall_onboarding_v1,A,2024-07-29
30906,paywall_onboarding_v1,B,2024-01-01
30907,paywall_onboarding_v1,B,2024-03-07
30908,paywall_onboarding_v1,B,2024-04-15
30909,paywall_onboarding_v1,B,2024-06-14
30910,paywall_onboarding_v1,B,2024-05-26
30911,paywall_onboarding_v1,A,2024-07-21
30912,paywall_onboarding_v1,A,2024-06-14
30913,paywall_onboarding_v1,A,2024-10-03
30914,paywall_onboarding_v1,A,2024-01-23
30915,paywall_onboarding_v1,B,2024-12-29
30916,paywall_onboarding_v1,B,2024-11-10
30917,paywall_onboarding_v1,B,2024-05-16
30918,paywall_onboarding_v1,B,2024-06-08
30919,paywall_onboarding_v1,B,2024-12-19
30920,paywall_onboarding_v1,B,2024-12-10
30921,paywall_onboarding_v1,A,2024-06-07
30922,paywall_onboarding_v1,B,2024-01-26
30923,paywall_onboarding_v1,B,2024-12-26
30924,paywall_onboarding_v1,B,2024-09-08
30925,paywall_onboarding_v1,B,2024-09-21
30926,paywall_onboarding_v1,A,2024-04-23
30927,paywall_onboarding_v1,B,2024-11-02
30928,paywall_onboarding_v1,B,2024-08-06
30929,paywall_onboarding_v1,A,2024-07-05
30930,paywall_onboarding_v1,A,2024-10-08
30931,paywall_onboarding_v1,B,2024-05-30
30932,paywall_onboarding_v1,B,2024-06-20
30933,paywall_onboarding_v1,B,2024-09-08
30934,paywall_onboarding_v1,B,2024-09-03
30935,paywall_onboarding_v1,B,2024-12-21
30936,paywall_onboarding_v1,B,2024-08-07
30937,paywall_onboarding_v1,A,2024-05-10
30938,paywall_onboarding_v1,A,2024-04-28
30939,paywall_onboarding_v1,A,2024-07-28
30940,paywall_onboarding_v1,B,2024-02-20
30941,paywall_onboarding_v1,A,2024-08-16
30942,paywall_onboarding_v1,A,2024-06-06
30943,paywall_onboarding_v1,B,2024-05-22
30944,paywall_onboarding_v1,A,2024-03-21
30945,paywall_onboarding_v1,A,2024-07-14
30946,paywall_onboarding_v1,A,2024-01-17
30947,paywall_onboarding_v1,A,2024-08-23
30948,paywall_onboarding_v1,A,2024-04-27
30949,paywall_onboarding_v1,A,2024-11-30
30950,paywall_onboarding_v1,B,2024-07-25
30951,paywall_onboarding_v1,A,2024-10-21
30952,paywall_onboarding_v1,A,2024-11-13
30953,paywall_onboarding_v1,A,2024-11-22
30954,paywall_onboarding_v1,B,2024-11-19
30955,paywall_onboarding_v1,A,2024-04-03
30956,paywall_onboarding_v1,A,2024-05-04
30957,paywall_onboarding_v1,B,2024-09-26
30958,paywall_onboarding_v1,A,2024-07-30
30959,paywall_onboarding_v1,B,2024-08-24
30960,paywall_onboarding_v1,A,2024-09-16
30961,paywall_onboarding_v1,A,2024-02-18
30962,paywall_onboarding_v1,A,2024-03-11
30963,paywall_onboarding_v1,A,2024-09-03
30964,paywall_onboarding_v1,A,2024-08-29
30965,paywall_onboarding_v1,A,2024-11-02
30966,paywall_onboarding_v1,B,2024-09-22
30967,paywall_onboarding_v1,A,2024-03-27
30968,paywall_onboarding_v1,B,2024-01-31
30969,paywall_onboarding_v1,A,2024-06-06
30970,paywall_onboarding_v1,B,2024-05-30
30971,paywall_onboarding_v1,B,2024-10-16
30972,paywall_onboarding_v1,A,2024-09-14
30973,paywall_onboarding_v1,B,2024-11-20
30974,paywall_onboarding_v1,B,2024-07-17
30975,paywall_onboarding_v1,B,2024-04-28
30976,paywall_onboarding_v1,A,2024-07-17
30977,paywall_onboarding_v1,B,2024-03-30
30978,paywall_onboarding_v1,B,2024-01-26
30979,paywall_onboarding_v1,B,2024-07-16
30980,paywall_onboarding_v1,B,2024-06-14
30981,paywall_onboarding_v1,A,2024-01-15
30982,paywall_onboarding_v1,A,2024-10-01
30983,paywall_onboarding_v1,B,2024-09-05
30984,paywall_onboarding_v1,A,2024-02-01
30985,paywall_onboarding_v1,A,2024-09-27
30986,paywall_onboarding_v1,B,2024-02-05
30987,paywall_onboarding_v1,B,2024-07-22
30988,paywall_onboarding_v1,B,2024-08-28
30989,paywall_onboarding_v1,A,2024-07-16
30990,paywall_onboarding_v1,A,2024-10-10
30991,paywall_onboarding_v1,A,2024-06-04
30992,paywall_onboarding_v1,A,2024-03-29
30993,paywall_onboarding_v1,B,2024-07-11
30994,paywall_onboarding_v1,B,2024-05-19
30995,paywall_onboarding_v1,B,2024-03-05
30996,paywall_onboarding_v1,A,2024-07-05
30997,paywall_onboarding_v1,B,2024-03-25
30998,paywall_onboarding_v1,B,2024-07-05
30999,paywall_onboarding_v1,A,2024-08-18
31000,paywall_onboarding_v1,B,2024-10-21
31001,paywall_onboarding_v1,B,2024-11-14
31002,paywall_onboarding_v1,B,2024-09-13
31003,paywall_onboarding_v1,B,2024-11-27
31004,paywall_onboarding_v1,A,2024-08-06
31005,paywall_onboarding_v1,B,2024-09-27
31006,paywall_onboarding_v1,A,2024-10-17
31007,paywall_onboarding_v1,B,2024-11-04
31008,paywall_onboarding_v1,B,2024-10-11
31009,paywall_onboarding_v1,B,2024-11-29
31010,paywall_onboarding_v1,A,2024-07-06
31011,paywall_onboarding_v1,A,2024-12-16
31012,paywall_onboarding_v1,A,2024-06-10
31013,paywall_onboarding_v1,A,2024-01-31
31014,paywall_onboarding_v1,A,2024-03-17
31015,paywall_onboarding_v1,B,2024-08-06
31016,paywall_onboarding_v1,B,2024-01-07
31017,paywall_onboarding_v1,A,2024-03-07
31018,paywall_onboarding_v1,A,2024-05-31
31019,paywall_onboarding_v1,B,2024-08-29
31020,paywall_onboarding_v1,B,2024-03-10
31021,paywall_onboarding_v1,B,2024-08-12
31022,paywall_onboarding_v1,B,2024-09-11
31023,paywall_onboarding_v1,B,2024-10-15
31024,paywall_onboarding_v1,B,2024-09-10
31025,paywall_onboarding_v1,A,2024-04-13
31026,paywall_onboarding_v1,A,2024-12-30
31027,paywall_onboarding_v1,B,2024-11-25
31028,paywall_onboarding_v1,B,2024-05-30
31029,paywall_onboarding_v1,A,2024-01-13
31030,paywall_onboarding_v1,B,2024-07-26
31031,paywall_onboarding_v1,A,2024-11-18
31032,paywall_onboarding_v1,A,2024-11-04
31033,paywall_onboarding_v1,B,2024-11-28
31034,paywall_onboarding_v1,A,2024-12-21
31035,paywall_onboarding_v1,A,2024-09-28
31036,paywall_onboarding_v1,A,2024-03-09
31037,paywall_onboarding_v1,B,2024-01-16
31038,paywall_onboarding_v1,A,2024-03-05
31039,paywall_onboarding_v1,A,2024-03-25
31040,paywall_onboarding_v1,B,2024-01-27
31041,paywall_onboarding_v1,A,2024-06-29
31042,paywall_onboarding_v1,A,2024-10-22
31043,paywall_onboarding_v1,A,2024-01-02
31044,paywall_onboarding_v1,A,2024-10-29
31045,paywall_onboarding_v1,B,2024-12-07
31046,paywall_onboarding_v1,A,2024-03-05
31047,paywall_onboarding_v1,B,2024-01-10
31048,paywall_onboarding_v1,B,2024-07-09
31049,paywall_onboarding_v1,B,2024-11-19
31050,paywall_onboarding_v1,B,2024-10-06
31051,paywall_onboarding_v1,A,2024-01-16
31052,paywall_onboarding_v1,B,2024-09-15
31053,paywall_onboarding_v1,B,2024-11-02
31054,paywall_onboarding_v1,B,2024-04-21
31055,paywall_onboarding_v1,A,2024-09-08
31056,paywall_onboarding_v1,B,2024-07-14
31057,paywall_onboarding_v1,B,2024-03-26
31058,paywall_onboarding_v1,A,2024-11-29
31059,paywall_onboarding_v1,A,2024-04-02
31060,paywall_onboarding_v1,A,2024-11-09
31061,paywall_onboarding_v1,A,2024-09-24
31062,paywall_onboarding_v1,A,2024-04-02
31063,paywall_onboarding_v1,A,2024-09-28
31064,paywall_onboarding_v1,A,2024-01-11
31065,paywall_onboarding_v1,B,2024-04-08
31066,paywall_onboarding_v1,A,2024-04-27
31067,paywall_onboarding_v1,B,2024-11-25
31068,paywall_onboarding_v1,B,2024-12-04
31069,paywall_onboarding_v1,B,2024-04-21
31070,paywall_onboarding_v1,B,2024-07-07
31071,paywall_onboarding_v1,B,2024-12-25
31072,paywall_onboarding_v1,A,2024-09-12
31073,paywall_onboarding_v1,B,2024-01-30
31074,paywall_onboarding_v1,A,2024-06-06
31075,paywall_onboarding_v1,B,2024-06-17
31076,paywall_onboarding_v1,B,2024-05-05
31077,paywall_onboarding_v1,A,2024-07-23
31078,paywall_onboarding_v1,A,2024-10-06
31079,paywall_onboarding_v1,A,2024-09-21
31080,paywall_onboarding_v1,A,2024-05-22
31081,paywall_onboarding_v1,B,2024-10-06
31082,paywall_onboarding_v1,B,2024-07-28
31083,paywall_onboarding_v1,A,2024-10-17
31084,paywall_onboarding_v1,A,2024-02-18
31085,paywall_onboarding_v1,A,2024-06-11
31086,paywall_onboarding_v1,B,2024-06-07
31087,paywall_onboarding_v1,A,2024-05-22
31088,paywall_onboarding_v1,A,2024-09-23
31089,paywall_onboarding_v1,B,2024-08-05
31090,paywall_onboarding_v1,B,2024-06-04
31091,paywall_onboarding_v1,B,2024-07-29
31092,paywall_onboarding_v1,A,2024-09-25
31093,paywall_onboarding_v1,B,2024-09-15
31094,paywall_onboarding_v1,B,2024-10-14
31095,paywall_onboarding_v1,A,2024-11-13
31096,paywall_onboarding_v1,A,2024-10-07
31097,paywall_onboarding_v1,A,2024-03-16
31098,paywall_onboarding_v1,A,2024-11-12
31099,paywall_onboarding_v1,A,2024-05-15
31100,paywall_onboarding_v1,B,2024-09-12
31101,paywall_onboarding_v1,B,2024-12-27
31102,paywall_onboarding_v1,A,2024-04-30
31103,paywall_onboarding_v1,A,2024-04-21
31104,paywall_onboarding_v1,A,2024-03-17
31105,paywall_onboarding_v1,B,2024-12-25
31106,paywall_onboarding_v1,B,2024-06-19
31107,paywall_onboarding_v1,B,2024-10-22
31108,paywall_onboarding_v1,A,2024-01-22
31109,paywall_onboarding_v1,B,2024-03-16
31110,paywall_onboarding_v1,B,2024-01-28
31111,paywall_onboarding_v1,B,2024-11-01
31112,paywall_onboarding_v1,B,2024-02-15
31113,paywall_onboarding_v1,B,2024-12-06
31114,paywall_onboarding_v1,A,2024-09-11
31115,paywall_onboarding_v1,B,2024-12-02
31116,paywall_onboarding_v1,A,2024-06-13
31117,paywall_onboarding_v1,A,2024-07-25
31118,paywall_onboarding_v1,B,2024-01-12
31119,paywall_onboarding_v1,B,2024-07-04
31120,paywall_onboarding_v1,A,2024-08-17
31121,paywall_onboarding_v1,B,2024-02-13
31122,paywall_onboarding_v1,A,2024-12-25
31123,paywall_onboarding_v1,B,2024-01-02
31124,paywall_onboarding_v1,A,2024-04-20
31125,paywall_onboarding_v1,A,2024-08-26
31126,paywall_onboarding_v1,B,2024-07-15
31127,paywall_onboarding_v1,B,2024-04-09
31128,paywall_onboarding_v1,A,2024-12-26
31129,paywall_onboarding_v1,A,2024-03-20
31130,paywall_onboarding_v1,A,2024-08-09
31131,paywall_onboarding_v1,A,2024-02-19
31132,paywall_onboarding_v1,B,2024-01-25
31133,paywall_onboarding_v1,B,2024-07-11
31134,paywall_onboarding_v1,B,2024-10-29
31135,paywall_onboarding_v1,B,2024-07-27
31136,paywall_onboarding_v1,B,2024-04-30
31137,paywall_onboarding_v1,B,2024-01-08
31138,paywall_onboarding_v1,A,2024-12-12
31139,paywall_onboarding_v1,A,2024-03-29
31140,paywall_onboarding_v1,B,2024-08-12
31141,paywall_onboarding_v1,A,2024-01-07
31142,paywall_onboarding_v1,B,2024-02-11
31143,paywall_onboarding_v1,B,2024-03-12
31144,paywall_onboarding_v1,B,2024-02-17
31145,paywall_onboarding_v1,A,2024-07-27
31146,paywall_onboarding_v1,A,2024-06-08
31147,paywall_onboarding_v1,A,2024-10-28
31148,paywall_onboarding_v1,A,2024-02-19
31149,paywall_onboarding_v1,B,2024-06-21
31150,paywall_onboarding_v1,A,2024-06-20
31151,paywall_onboarding_v1,B,2024-04-05
31152,paywall_onboarding_v1,A,2024-02-10
31153,paywall_onboarding_v1,B,2024-01-05
31154,paywall_onboarding_v1,B,2024-01-09
31155,paywall_onboarding_v1,B,2024-06-09
31156,paywall_onboarding_v1,B,2024-01-24
31157,paywall_onboarding_v1,A,2024-06-07
31158,paywall_onboarding_v1,B,2024-06-23
31159,paywall_onboarding_v1,B,2024-06-26
31160,paywall_onboarding_v1,A,2024-03-21
31161,paywall_onboarding_v1,B,2024-07-16
31162,paywall_onboarding_v1,A,2024-06-06
31163,paywall_onboarding_v1,B,2024-12-27
31164,paywall_onboarding_v1,A,2024-01-20
31165,paywall_onboarding_v1,A,2024-01-24
31166,paywall_onboarding_v1,A,2024-11-04
31167,paywall_onboarding_v1,B,2024-04-19
31168,paywall_onboarding_v1,B,2024-03-18
31169,paywall_onboarding_v1,A,2024-11-20
31170,paywall_onboarding_v1,B,2024-07-28
31171,paywall_onboarding_v1,B,2024-08-26
31172,paywall_onboarding_v1,A,2024-01-04
31173,paywall_onboarding_v1,A,2024-04-17
31174,paywall_onboarding_v1,A,2024-04-17
31175,paywall_onboarding_v1,B,2024-10-14
31176,paywall_onboarding_v1,B,2024-06-04
31177,paywall_onboarding_v1,B,2024-08-13
31178,paywall_onboarding_v1,B,2024-12-09
31179,paywall_onboarding_v1,A,2024-12-26
31180,paywall_onboarding_v1,B,2024-02-23
31181,paywall_onboarding_v1,B,2024-08-05
31182,paywall_onboarding_v1,A,2024-09-24
31183,paywall_onboarding_v1,B,2024-10-21
31184,paywall_onboarding_v1,A,2024-12-05
31185,paywall_onboarding_v1,B,2024-10-03
31186,paywall_onboarding_v1,B,2024-09-20
31187,paywall_onboarding_v1,B,2024-01-24
31188,paywall_onboarding_v1,A,2024-08-01
31189,paywall_onboarding_v1,B,2024-08-20
31190,paywall_onboarding_v1,A,2024-09-23
31191,paywall_onboarding_v1,B,2024-08-15
31192,paywall_onboarding_v1,A,2024-06-13
31193,paywall_onboarding_v1,A,2024-07-11
31194,paywall_onboarding_v1,B,2024-12-20
31195,paywall_onboarding_v1,B,2024-05-14
31196,paywall_onboarding_v1,B,2024-10-22
31197,paywall_onboarding_v1,A,2024-08-23
31198,paywall_onboarding_v1,B,2024-06-26
31199,paywall_onboarding_v1,B,2024-06-15
31200,paywall_onboarding_v1,B,2024-07-29
31201,paywall_onboarding_v1,A,2024-10-27
31202,paywall_onboarding_v1,A,2024-02-21
31203,paywall_onboarding_v1,B,2024-12-02
31204,paywall_onboarding_v1,B,2024-10-19
31205,paywall_onboarding_v1,A,2024-05-21
31206,paywall_onboarding_v1,A,2024-01-05
31207,paywall_onboarding_v1,A,2024-02-14
31208,paywall_onboarding_v1,A,2024-03-01
31209,paywall_onboarding_v1,A,2024-02-14
31210,paywall_onboarding_v1,B,2024-02-13
31211,paywall_onboarding_v1,B,2024-12-18
31212,paywall_onboarding_v1,B,2024-09-10
31213,paywall_onboarding_v1,B,2024-11-03
31214,paywall_onboarding_v1,B,2024-08-07
31215,paywall_onboarding_v1,A,2024-08-27
31216,paywall_onboarding_v1,A,2024-11-23
31217,paywall_onboarding_v1,B,2024-04-18
31218,paywall_onboarding_v1,A,2024-09-22
31219,paywall_onboarding_v1,A,2024-11-28
31220,paywall_onboarding_v1,B,2024-12-10
31221,paywall_onboarding_v1,B,2024-06-26
31222,paywall_onboarding_v1,A,2024-11-15
31223,paywall_onboarding_v1,A,2024-07-17
31224,paywall_onboarding_v1,B,2024-04-16
31225,paywall_onboarding_v1,B,2024-04-13
31226,paywall_onboarding_v1,B,2024-06-28
31227,paywall_onboarding_v1,B,2024-04-16
31228,paywall_onboarding_v1,B,2024-01-13
31229,paywall_onboarding_v1,A,2024-02-14
31230,paywall_onboarding_v1,B,2024-11-12
31231,paywall_onboarding_v1,A,2024-11-23
31232,paywall_onboarding_v1,A,2024-11-20
31233,paywall_onboarding_v1,B,2024-08-04
31234,paywall_onboarding_v1,A,2024-12-10
31235,paywall_onboarding_v1,B,2024-07-16
31236,paywall_onboarding_v1,B,2024-07-02
31237,paywall_onboarding_v1,A,2024-07-07
31238,paywall_onboarding_v1,B,2024-04-15
31239,paywall_onboarding_v1,B,2024-08-25
31240,paywall_onboarding_v1,A,2024-06-27
31241,paywall_onboarding_v1,A,2024-12-23
31242,paywall_onboarding_v1,B,2024-03-13
31243,paywall_onboarding_v1,B,2024-02-02
31244,paywall_onboarding_v1,B,2024-05-22
31245,paywall_onboarding_v1,B,2024-03-30
31246,paywall_onboarding_v1,A,2024-12-28
31247,paywall_onboarding_v1,A,2024-08-06
31248,paywall_onboarding_v1,A,2024-05-25
31249,paywall_onboarding_v1,A,2024-09-04
31250,paywall_onboarding_v1,B,2024-06-29
31251,paywall_onboarding_v1,A,2024-03-28
31252,paywall_onboarding_v1,A,2024-06-07
31253,paywall_onboarding_v1,B,2024-04-27
31254,paywall_onboarding_v1,B,2024-09-03
31255,paywall_onboarding_v1,A,2024-11-02
31256,paywall_onboarding_v1,A,2024-04-18
31257,paywall_onboarding_v1,A,2024-08-28
31258,paywall_onboarding_v1,B,2024-09-27
31259,paywall_onboarding_v1,B,2024-05-29
31260,paywall_onboarding_v1,B,2024-07-11
31261,paywall_onboarding_v1,A,2024-05-25
31262,paywall_onboarding_v1,A,2024-05-30
31263,paywall_onboarding_v1,B,2024-06-26
31264,paywall_onboarding_v1,B,2024-05-01
31265,paywall_onboarding_v1,A,2024-07-12
31266,paywall_onboarding_v1,A,2024-10-11
31267,paywall_onboarding_v1,A,2024-06-07
31268,paywall_onboarding_v1,B,2024-12-13
31269,paywall_onboarding_v1,B,2024-03-31
31270,paywall_onboarding_v1,A,2024-06-28
31271,paywall_onboarding_v1,A,2024-08-21
31272,paywall_onboarding_v1,A,2024-07-31
31273,paywall_onboarding_v1,B,2024-12-14
31274,paywall_onboarding_v1,B,2024-05-12
31275,paywall_onboarding_v1,B,2024-06-01
31276,paywall_onboarding_v1,B,2024-08-19
31277,paywall_onboarding_v1,B,2024-08-19
31278,paywall_onboarding_v1,A,2024-10-23
31279,paywall_onboarding_v1,B,2024-10-25
31280,paywall_onboarding_v1,A,2024-01-05
31281,paywall_onboarding_v1,A,2024-10-15
31282,paywall_onboarding_v1,B,2024-09-30
31283,paywall_onboarding_v1,A,2024-08-15
31284,paywall_onboarding_v1,A,2024-05-09
31285,paywall_onboarding_v1,A,2024-12-01
31286,paywall_onboarding_v1,A,2024-10-07
31287,paywall_onboarding_v1,B,2024-04-16
31288,paywall_onboarding_v1,B,2024-05-05
31289,paywall_onboarding_v1,B,2024-09-27
31290,paywall_onboarding_v1,B,2024-12-04
31291,paywall_onboarding_v1,A,2024-07-12
31292,paywall_onboarding_v1,A,2024-11-22
31293,paywall_onboarding_v1,A,2024-06-03
31294,paywall_onboarding_v1,B,2024-06-07
31295,paywall_onboarding_v1,A,2024-09-19
