user_id,signup_date,acquisition_channel,country,device,pre_engagement_7d
35078,2024-06-23,Referral,US,mobile,15
35079,2024-02-26,Organic,IN,mobile,7
35080,2024-06-10,Paid Search,US,mobile,12
35081,2024-10-15,Paid Search,UK,desktop,16
35082,2024-05-08,Paid Search,IN,mobile,8
35083,2024-09-01,Social,BR,desktop,8
35084,2024-05-13,Organic,US,mobile,12
35085,2024-03-03,Social,IN,desktop,8
35086,2024-10-08,Organic,,mobile,10
35087,2024-08-17,Paid Search,DE,mobile,7
35088,2024-11-05,Paid Search,US,mobile,9
35089,2024-09-17,Organic,BR,desktop,13
35090,2024-11-02,Social,CA,desktop,8
35091,2024-03-06,Referral,US,desktop,9
35092,2024-08-26,Referral,US,mobile,7
35093,2024-05-28,Organic,CA,desktop,14
35094,2024-10-09,Paid Search,DE,mobile,10
35095,2024-08-13,Referral,DE,mobile,11
35096,2024-01-24,Organic,UK,desktop,7
35097,2024-07-28,Paid Search,IN,desktop,6
35098,2024-10-09,Organic,UK,mobile,10
35099,2024-04-18,Referral,US,desktop,5
35100,2024-09-08,Organic,BR,desktop,10
35101,2024-11-10,Organic,CA,mobile,9
35102,2024-01-29,Social,US,desktop,10
35103,2024-08-13,Organic,DE,mobile,6
35104,2024-11-25,Organic,US,mobile,6
35105,2024-02-23,Social,BR,mobile,8
35106,2024-04-21,Email,UK,desktop,11
35107,2024-08-29,Paid Search,US,desktop,12
35108,2024-08-15,Organic,IN,mobile,6
35109,2024-10-25,Paid Search,IN,mobile,3
35110,2024-08-30,Organic,CA,mobile,9
35111,2024-08-12,Organic,IN,mobile,8
35112,2024-06-28,Social,CA,mobile,8
35113,2024-02-03,Email,IN,mobile,7
35114,2024-08-17,Paid Search,BR,mobile,4
35115,2024-03-06,Social,UK,mobile,5
35116,2024-12-29,Paid Search,IN,desktop,3
35117,2024-02-03,Organic,IN,desktop,6
35118,2024-02-02,Social,UK,desktop,9
35119,2024-10-23,Organic,CA,mobile,10
35120,2024-02-13,Paid Search,US,desktop,12
35121,2024-06-11,Paid Search,US,mobile,2
35122,2024-12-08,Organic,US,desktop,8
35123,2024-10-23,Social,IN,mobile,7
35124,2024-04-06,Paid Search,US,desktop,7
35125,2024-04-13,Paid Search,BR,desktop,12
35126,2024-08-18,Email,US,desktop,4
35127,2024-07-11,Organic,BR,mobile,11
35128,2024-02-19,Social,CA,mobile,12
35129,2024-03-07,Organic,US,mobile,13
35130,2024-10-28,Organic,,desktop,4
35131,2024-05-20,Email,IN,mobile,10
35132,2024-10-27,Email,,desktop,16
35133,2024-03-20,Paid Search,UK,desktop,10
35134,2024-08-20,Referral,UK,mobile,15
35135,2024-07-18,Organic,UK,desktop,12
35136,2024-05-13,Paid Search,US,mobile,7
35137,2024-08-23,Paid Search,UK,mobile,8
35138,2024-02-22,Organic,BR,desktop,10
35139,2024-11-15,Paid Search,US,mobile,16
35140,2024-10-08,Email,UK,mobile,12
35141,2024-04-27,Paid Search,US,desktop,2
35142,2024-08-14,Organic,DE,mobile,8
35143,2024-11-29,Social,DE,desktop,11
35144,2024-06-18,Organic,US,mobile,6
35145,2024-05-27,Organic,,desktop,15
35146,2024-10-27,Referral,US,mobile,2
35147,2024-01-01,Paid Search,IN,mobile,9
35148,2024-09-19,Organic,US,mobile,5
35149,2024-03-30,Email,IN,mobile,10
35150,2024-09-22,Social,IN,desktop,16
35151,2024-06-24,Organic,US,mobile,6
35152,2024-01-09,Email,DE,desktop,4
35153,2024-11-20,Social,IN,mobile,7
35154,2024-08-01,Paid Search,US,desktop,10
35155,2024-05-08,Email,UK,mobile,6
35156,2024-09-25,Organic,IN,desktop,7
35157,2024-07-15,Email,US,mobile,4
35158,2024-01-16,Organic,US,desktop,17
35159,2024-09-07,Paid Search,CA,mobile,8
35160,2024-12-21,Paid Search,,mobile,10
35161,2024-04-02,Organic,IN,mobile,9
35162,2024-11-17,Paid Search,UK,desktop,3
35163,2024-08-28,Social,US,mobile,9
35164,2024-02-03,Organic,IN,desktop,11
35165,2024-10-04,Paid Search,IN,mobile,11
35166,2024-06-25,Referral,US,mobile,9
35167,2024-10-25,Referral,US,mobile,15
35168,2024-09-02,Paid Search,UK,desktop,9
35169,2024-01-02,Paid Search,US,mobile,10
35170,2024-02-23,Social,US,desktop,8
35171,2024-05-22,Paid Search,BR,desktop,9
35172,2024-07-09,Paid Search,US,desktop,6
35173,2024-12-09,Email,CA,desktop,14
35174,2024-11-04,Organic,DE,desktop,8
35175,2024-10-28,Social,CA,desktop,8
35176,2024-07-30,Organic,US,desktop,8
35177,2024-02-09,Email,US,desktop,9
35178,2024-10-09,Organic,US,desktop,5
35179,2024-02-07,Social,US,mobile,5
35180,2024-02-08,Email,US,mobile,9
35181,2024-04-15,Organic,,desktop,7
35182,2024-12-06,Paid Search,US,mobile,16
35183,2024-10-10,Organic,CA,desktop,7
35184,2024-02-02,Social,,mobile,8
35185,2024-12-05,Organic,US,mobile,13
35186,2024-10-22,Social,US,mobile,8
35187,2024-08-22,Paid Search,BR,desktop,9
35188,2024-02-23,Paid Search,UK,mobile,12
35189,2024-05-10,Paid Search,US,mobile,14
35190,2024-05-03,Paid Search,US,desktop,6
35191,2024-09-03,Organic,UK,desktop,11
35192,2024-08-16,Organic,DE,desktop,14
35193,2024-04-24,Paid Search,DE,mobile,13
35194,2024-05-07,Paid Search,UK,desktop,7
35195,2024-07-23,Organic,US,desktop,5
35196,2024-11-11,Social,US,desktop,10
35197,2024-02-23,Email,US,mobile,9
35198,2024-10-02,Paid Search,US,mobile,12
35199,2024-12-29,Referral,DE,desktop,8
35200,2024-10-10,Organic,DE,mobile,10
35201,2024-06-25,Social,US,desktop,11
35202,2024-10-04,Referral,US,mobile,6
35203,2024-11-16,Paid Search,IN,desktop,15
35204,2024-10-17,Paid Search,,mobile,7
35205,2024-01-06,Referral,BR,desktop,12
35206,2024-02-25,Social,IN,mobile,11
35207,2024-02-15,Paid Search,DE,mobile,7
35208,2024-01-14,Referral,US,mobile,9
35209,2024-09-29,Paid Search,US,mobile,5
35210,2024-04-20,Email,UK,mobile,17
35211,2024-10-01,Email,CA,mobile,9
35212,2024-09-12,Social,US,mobile,12
35213,2024-07-24,Social,US,mobile,7
35214,2024-01-26,Email,CA,mobile,8
35215,2024-05-05,Organic,US,mobile,12
35216,2024-01-12,Organic,US,desktop,12
35217,2024-12-02,Paid Search,US,mobile,8
35218,2024-05-06,Organic,CA,mobile,9
35219,2024-02-10,Paid Search,UK,mobile,8
35220,2024-01-02,Referral,US,mobile,9
35221,2024-08-24,Paid Search,US,mobile,6
35222,2024-08-28,Social,DE,desktop,8
35223,2024-12-29,Social,CA,desktop,7
35224,2024-04-28,Email,IN,mobile,13
35225,2024-01-21,Paid Search,IN,mobile,10
35226,2024-10-21,Social,DE,desktop,4
35227,2024-05-04,Organic,US,desktop,17
35228,2024-05-14,Paid Search,US,mobile,6
35229,2024-12-01,Social,UK,desktop,6
35230,2024-08-12,Paid Search,US,mobile,9
35231,2024-06-10,Social,US,mobile,7
35232,2024-12-15,Social,CA,mobile,8
35233,2024-04-19,Organic,US,mobile,9
35234,2024-01-10,Organic,IN,desktop,10
35235,2024-04-05,Social,US,desktop,7
35236,2024-01-19,Social,BR,mobile,10
35237,2024-06-12,Paid Search,IN,mobile,12
35238,2024-11-06,Organic,CA,desktop,11
35239,2024-12-23,Organic,CA,desktop,9
35240,2024-09-24,Social,DE,mobile,8
35241,2024-12-07,Social,US,mobile,7
35242,2024-06-12,Organic,BR,mobile,4
35243,2024-05-03,Paid Search,IN,mobile,12
35244,2024-03-06,Referral,US,mobile,9
35245,2024-07-16,Organic,IN,desktop,11
35246,2024-05-13,Organic,CA,mobile,7
35247,2024-02-15,Email,IN,mobile,18
35248,2024-12-09,Email,UK,mobile,7
35249,2024-02-22,Organic,US,desktop,10
35250,2024-10-07,Email,DE,mobile,3
35251,2024-01-30,Paid Search,IN,mobile,11
35252,2024-07-26,Paid Search,IN,mobile,8
35253,2024-09-15,Referral,CA,desktop,13
35254,2024-04-07,Organic,IN,mobile,10
35255,2024-02-02,Social,US,desktop,15
35256,2024-08-18,Paid Search,BR,mobile,9
35257,2024-08-21,Organic,US,desktop,3
35258,2024-05-07,Referral,US,desktop,11
35259,2024-05-31,Organic,UK,desktop,9
35260,2024-01-20,Organic,IN,mobile,9
35261,2024-05-01,Organic,US,mobile,12
35262,2024-11-23,Referral,US,desktop,7
35263,2024-03-13,Organic,IN,mobile,11
35264,2024-07-04,Organic,DE,mobile,9
35265,2024-09-16,Organic,BR,mobile,6
35266,2024-10-28,Organic,CA,desktop,9
35267,2024-02-04,Paid Search,US,desktop,6
35268,2024-08-18,Paid Search,UK,desktop,18
35269,2024-08-30,Organic,US,mobile,12
35270,2024-03-23,Social,US,mobile,5
35271,2024-01-14,Social,US,desktop,9
35272,2024-11-11,Organic,US,mobile,13
35273,2024-06-24,Referral,US,desktop,6
35274,2024-01-26,Email,US,desktop,13
35275,2024-08-13,Email,US,mobile,8
35276,2024-06-01,Email,DE,mobile,11
35277,2024-02-04,Paid Search,DE,mobile,9
35278,2024-04-28,Referral,US,desktop,7
35279,2024-05-13,Social,IN,mobile,10
35280,2024-08-12,Paid Search,IN,mobile,11
35281,2024-06-11,Organic,IN,desktop,12
35282,2024-02-15,Paid Search,IN,desktop,9
35283,2024-09-02,Organic,US,desktop,4
35284,2024-10-03,Organic,UK,desktop,6
35285,2024-07-18,Paid Search,IN,desktop,11
35286,2024-01-28,Organic,IN,mobile,6
35287,2024-02-14,Paid Search,BR,desktop,6
35288,2024-12-13,Email,DE,mobile,9
35289,2024-03-20,Paid Search,US,desktop,14
35290,2024-05-05,Organic,IN,desktop,8
35291,2024-09-19,Organic,US,desktop,6
35292,2024-10-24,Organic,IN,desktop,12
35293,2024-12-02,Organic,DE,mobile,9
35294,2024-06-07,Email,IN,mobile,9
35295,2024-12-28,Referral,BR,mobile,7
35296,2024-02-14,Paid Search,DE,mobile,13
35297,2024-11-05,Social,US,desktop,8
35298,2024-04-22,Organic,IN,mobile,13
35299,2024-12-11,Paid Search,IN,mobile,10
35300,2024-11-19,Organic,US,mobile,14
35301,2024-10-15,Paid Search,US,desktop,18
35302,2024-08-22,Organic,IN,mobile,11
35303,2024-03-30,Organic,DE,desktop,11
35304,2024-07-02,Paid Search,BR,mobile,6
35305,2024-01-16,Referral,IN,mobile,7
35306,2024-09-27,Paid Search,US,mobile,11
35307,2024-02-19,Social,DE,mobile,7
35308,2024-04-16,Email,UK,mobile,17
35309,2024-04-11,Paid Search,DE,desktop,18
35310,2024-10-23,Organic,US,mobile,9
35311,2024-06-10,Paid Search,CA,desktop,13
35312,2024-07-28,Organic,US,desktop,5
35313,2024-03-27,Social,DE,mobile,11
35314,2024-05-15,Paid Search,BR,mobile,11
35315,2024-07-20,Paid Search,UK,mobile,9
35316,2024-03-22,Social,IN,desktop,9
35317,2024-09-20,Referral,UK,desktop,4
35318,2024-06-27,Paid Search,CA,desktop,11
35319,2024-12-25,Paid Search,CA,desktop,10
35320,2024-04-11,Paid Search,US,mobile,7
35321,2024-06-08,Paid Search,US,mobile,3
35322,2024-12-07,Organic,US,desktop,10
35323,2024-11-24,Paid Search,IN,mobile,6
35324,2024-07-10,Organic,US,desktop,9
35325,2024-02-22,Social,US,desktop,13
35326,2024-06-13,Paid Search,BR,mobile,10
35327,2024-08-16,Social,IN,desktop,6
35328,2024-04-15,Organic,IN,desktop,11
35329,2024-03-20,Organic,IN,mobile,12
35330,2024-07-27,Email,IN,desktop,10
35331,2024-03-14,Organic,US,mobile,13
35332,2024-11-20,Paid Search,US,mobile,10
35333,2024-02-01,Social,UK,desktop,11
35334,2024-12-26,Organic,DE,desktop,4
35335,2024-07-30,Social,IN,desktop,7
35336,2024-12-25,Paid Search,BR,desktop,10
35337,2024-10-11,Paid Search,US,mobile,14
35338,2024-03-05,Email,US,mobile,11
35339,2024-04-04,Organic,IN,mobile,11
35340,2024-02-15,Organic,US,desktop,8
35341,2024-10-03,Referral,US,desktop,13
35342,2024-03-12,Organic,IN,desktop,17
35343,2024-09-29,Social,US,mobile,4
35344,2024-11-16,Paid Search,US,desktop,6
35345,2024-06-14,Email,US,mobile,12
35346,2024-09-11,Paid Search,IN,mobile,9
35347,2024-11-27,Organic,DE,mobile,13
35348,2024-10-12,Email,UK,mobile,11
35349,2024-02-25,Referral,IN,mobile,8
35350,2024-04-30,Organic,US,mobile,4
35351,2024-07-29,Email,UK,desktop,6
35352,2024-04-18,Paid Search,UK,desktop,6
35353,2024-07-18,Organic,US,desktop,12
35354,2024-12-16,Email,UK,desktop,5
35355,2024-06-29,Referral,IN,mobile,9
35356,2024-04-17,Organic,,desktop,8
35357,2024-03-02,Email,US,mobile,10
35358,2024-11-29,Social,US,mobile,15
35359,2024-04-05,Email,UK,mobile,19
35360,2024-03-21,Referral,UK,mobile,7
35361,2024-08-03,Paid Search,US,desktop,9
35362,2024-07-02,Email,IN,desktop,8
35363,2024-06-04,Social,BR,desktop,1
35364,2024-08-13,Organic,US,mobile,11
35365,2024-08-10,Paid Search,UK,desktop,4
35366,2024-01-30,Social,US,desktop,7
35367,2024-06-15,Referral,CA,mobile,6
35368,2024-10-01,Paid Search,IN,desktop,7
35369,2024-06-03,Organic,US,mobile,11
35370,2024-12-30,Email,US,mobile,4
35371,2024-04-07,Referral,CA,desktop,11
35372,2024-07-15,Social,,mobile,10
35373,2024-09-15,Referral,BR,mobile,12
35374,2024-08-02,Organic,IN,mobile,7
35375,2024-01-17,Referral,IN,mobile,13
35376,2024-07-21,Paid Search,US,mobile,8
35377,2024-12-20,Organic,DE,desktop,4
35378,2024-06-12,Social,CA,desktop,11
35379,2024-02-19,Paid Search,US,mobile,14
35380,2024-01-10,Organic,US,mobile,8
35381,2024-06-14,Paid Search,IN,desktop,1
35382,2024-03-18,Email,CA,mobile,14
35383,2024-11-07,Paid Search,CA,mobile,9
35384,2024-12-15,Referral,US,mobile,5
35385,2024-12-12,Organic,UK,desktop,10
35386,2024-05-31,Organic,BR,desktop,11
35387,2024-06-30,Paid Search,UK,desktop,5
35388,2024-05-08,Email,IN,mobile,12
35389,2024-02-24,Organic,UK,mobile,10
35390,2024-08-06,Organic,IN,mobile,12
35391,2024-03-19,Paid Search,US,mobile,8
35392,2024-01-26,Referral,IN,desktop,8
35393,2024-11-12,Paid Search,CA,mobile,10
35394,2024-10-27,Referral,IN,mobile,10
35395,2024-12-07,Organic,IN,mobile,5
35396,2024-05-13,Referral,UK,desktop,16
35397,2024-11-19,Paid Search,DE,mobile,12
35398,2024-06-09,Referral,US,desktop,8
35399,2024-02-01,Paid Search,DE,desktop,14
35400,2024-07-01,Email,IN,desktop,4
35401,2024-08-04,Social,IN,desktop,7
35402,2024-06-21,Paid Search,UK,desktop,3
35403,2024-10-22,Organic,BR,mobile,10
35404,2024-05-22,Email,US,desktop,6
35405,2024-12-05,Paid Search,CA,mobile,8
35406,2024-02-01,Paid Search,DE,mobile,8
35407,2024-10-01,Organic,US,mobile,3
35408,2024-12-08,Paid Search,DE,mobile,11
35409,2024-08-04,Social,BR,desktop,12
35410,2024-11-22,Email,UK,mobile,5
35411,2024-09-21,Organic,US,mobile,4
35412,2024-01-07,Email,US,mobile,12
35413,2024-09-14,Paid Search,UK,mobile,11
35414,2024-09-09,Email,US,desktop,12
35415,2024-01-01,Organic,US,mobile,4
35416,2024-06-13,Email,IN,mobile,12
35417,2024-01-17,Email,US,mobile,15
35418,2024-04-30,Organic,US,mobile,13
35419,2024-12-26,Paid Search,UK,desktop,10
35420,2024-12-11,Organic,IN,mobile,6
35421,2024-09-19,Organic,IN,desktop,7
35422,2024-05-28,Email,US,desktop,6
35423,2024-06-08,Referral,DE,mobile,8
35424,2024-01-17,Referral,US,desktop,12
35425,2024-05-17,Referral,CA,mobile,8
35426,2024-10-22,Organic,US,mobile,5
35427,2024-07-23,Referral,UK,mobile,10
35428,2024-07-08,Paid Search,US,mobile,13
35429,2024-02-08,Social,US,desktop,7
35430,2024-12-05,Referral,US,mobile,9
35431,2024-04-26,Social,IN,mobile,6
35432,2024-06-03,Paid Search,US,desktop,13
35433,2024-05-14,Organic,US,mobile,10
35434,2024-05-14,Paid Search,BR,mobile,13
35435,2024-08-20,Organic,IN,desktop,10
35436,2024-08-30,Social,US,mobile,6
35437,2024-08-20,Organic,US,mobile,11
35438,2024-01-30,Paid Search,US,mobile,9
35439,2024-12-21,Social,IN,desktop,16
35440,2024-09-29,Paid Search,BR,desktop,10
35441,2024-11-23,Organic,US,desktop,5
35442,2024-03-08,Organic,US,desktop,9
35443,2024-12-09,Organic,BR,desktop,3
35444,2024-10-01,Paid Search,BR,mobile,8
35445,2024-07-16,Paid Search,,mobile,12
35446,2024-01-10,Paid Search,IN,desktop,7
35447,2024-04-14,Paid Search,UK,desktop,10
35448,2024-11-09,Paid Search,US,desktop,18
35449,2024-06-02,Social,US,desktop,10
35450,2024-09-17,Paid Search,US,mobile,6
35451,2024-10-04,Organic,US,mobile,8
35452,2024-10-19,Organic,IN,mobile,12
35453,2024-06-03,Paid Search,US,desktop,8
35454,2024-12-02,Organic,US,mobile,12
35455,2024-04-30,Organic,US,desktop,12
35456,2024-11-08,Social,DE,desktop,5
35457,2024-06-19,Paid Search,US,mobile,7
35458,2024-04-07,Paid Search,US,mobile,8
35459,2024-05-19,Paid Search,DE,mobile,10
35460,2024-10-27,Organic,IN,desktop,16
35461,2024-08-26,Paid Search,US,mobile,11
35462,2024-02-27,Referral,UK,mobile,9
35463,2024-02-22,Social,IN,desktop,7
35464,2024-09-19,Organic,US,desktop,7
35465,2024-04-09,Organic,IN,mobile,14
35466,2024-03-27,Organic,US,desktop,11
35467,2024-10-10,Paid Search,US,mobile,11
35468,2024-05-11,Social,CA,desktop,6
35469,2024-01-30,Organic,UK,mobile,7
35470,2024-06-19,Social,US,desktop,8
35471,2024-08-10,Email,US,mobile,6
35472,2024-08-21,Paid Search,US,desktop,3
35473,2024-01-25,Social,CA,mobile,7
35474,2024-06-29,Social,UK,mobile,9
35475,2024-05-25,Referral,CA,mobile,10
35476,2024-06-27,Social,US,mobile,3
35477,2024-01-18,Organic,US,desktop,6
35478,2024-05-01,Referral,US,desktop,10
35479,2024-09-04,Organic,,mobile,15
35480,2024-02-23,Email,US,mobile,7
35481,2024-12-18,Organic,UK,mobile,11
35482,2024-12-29,Paid Search,UK,desktop,12
35483,2024-05-26,Referral,CA,mobile,11
35484,2024-09-17,Social,US,desktop,7
35485,2024-09-02,Social,UK,mobile,6
35486,2024-03-11,Paid Search,BR,desktop,11
35487,2024-06-05,Social,IN,desktop,13
35488,2024-12-24,Organic,CA,mobile,13
35489,2024-02-24,Social,US,mobile,8
35490,2024-08-12,Organic,US,desktop,10
35491,2024-08-20,Organic,US,mobile,11
35492,2024-03-11,Paid Search,UK,desktop,8
35493,2024-07-29,Organic,US,mobile,10
35494,2024-12-04,Referral,IN,mobile,9
35495,2024-02-19,Paid Search,US,mobile,7
35496,2024-03-20,Email,DE,desktop,10
35497,2024-04-15,Organic,DE,desktop,14
35498,2024-10-11,Paid Search,IN,desktop,6
35499,2024-08-13,Social,US,mobile,6
35500,2024-07-17,Paid Search,CA,desktop,7
35501,2024-10-24,Paid Search,DE,desktop,6
35502,2024-12-24,Paid Search,UK,mobile,11
35503,2024-03-22,Organic,DE,mobile,11
35504,2024-10-31,Organic,IN,mobile,12
35505,2024-05-29,Social,US,mobile,11
35506,2024-03-02,Organic,BR,desktop,8
35507,2024-04-16,Paid Search,DE,desktop,10
35508,2024-06-09,Referral,CA,desktop,10
35509,2024-11-28,Email,DE,mobile,9
35510,2024-07-08,Social,US,mobile,5
35511,2024-08-26,Paid Search,BR,mobile,10
35512,2024-01-15,Social,IN,mobile,11
35513,2024-01-28,Organic,US,mobile,15
35514,2024-12-11,Organic,UK,desktop,8
35515,2024-11-09,Organic,US,desktop,11
35516,2024-07-12,Social,US,desktop,9
35517,2024-03-24,Organic,US,mobile,10
35518,2024-01-18,Referral,DE,mobile,17
35519,2024-12-23,Paid Search,UK,desktop,8
35520,2024-01-03,Organic,BR,desktop,16
35521,2024-04-08,Email,US,mobile,12
35522,2024-09-18,Organic,DE,desktop,7
35523,2024-12-11,Social,US,desktop,10
35524,2024-02-19,Paid Search,US,mobile,8
35525,2024-10-18,Paid Search,DE,desktop,4
35526,2024-05-15,Paid Search,US,mobile,9
35527,2024-09-17,Social,BR,desktop,7
35528,2024-02-11,Paid Search,UK,desktop,7
35529,2024-11-17,Referral,IN,desktop,11
35530,2024-09-26,Paid Search,BR,desktop,2
35531,2024-12-17,Paid Search,UK,mobile,9
35532,2024-07-17,Referral,US,mobile,12
35533,2024-11-25,Organic,UK,desktop,13
35534,2024-07-30,Social,US,desktop,12
35535,2024-07-21,Social,DE,mobile,7
35536,2024-02-10,Organic,UK,mobile,12
35537,2024-11-01,Paid Search,UK,mobile,6
35538,2024-06-14,Referral,IN,mobile,9
35539,2024-08-20,Organic,CA,mobile,5
35540,2024-09-07,Paid Search,CA,mobile,13
35541,2024-10-19,Organic,IN,mobile,13
35542,2024-08-12,Referral,IN,mobile,8
35543,2024-08-27,Organic,IN,mobile,8
35544,2024-07-23,Social,DE,mobile,10
35545,2024-08-25,Paid Search,BR,desktop,5
35546,2024-06-26,Social,UK,mobile,7
35547,2024-10-19,Paid Search,BR,desktop,6
35548,2024-10-31,Referral,BR,mobile,12
35549,2024-07-22,Organic,IN,desktop,8
35550,2024-03-03,Paid Search,IN,mobile,10
35551,2024-05-30,Paid Search,IN,desktop,9
35552,2024-11-09,Social,IN,mobile,10
35553,2024-12-04,Social,DE,desktop,3
35554,2024-04-20,Organic,UK,desktop,12
35555,2024-12-12,Referral,IN,desktop,16
35556,2024-04-23,Social,CA,desktop,10
35557,2024-12-05,Paid Search,UK,mobile,9
35558,2024-12-10,Organic,DE,mobile,7
35559,2024-07-18,Organic,US,desktop,9
35560,2024-12-15,Paid Search,IN,mobile,7
35561,2024-08-02,Paid Search,CA,mobile,6
35562,2024-06-02,Email,DE,mobile,7
35563,2024-10-30,Referral,IN,desktop,7
35564,2024-02-16,Referral,US,mobile,9
35565,2024-03-31,Referral,US,mobile,5
35566,2024-03-29,Organic,,mobile,9
35567,2024-08-28,Social,DE,mobile,9
35568,2024-09-27,Social,IN,desktop,7
35569,2024-11-08,Organic,CA,desktop,14
35570,2024-11-29,Paid Search,IN,mobile,7
35571,2024-11-21,Paid Search,UK,mobile,11
35572,2024-09-18,Social,BR,mobile,11
35573,2024-12-03,Social,IN,mobile,7
35574,2024-04-23,Organic,BR,desktop,12
35575,2024-10-02,Paid Search,DE,mobile,19
35576,2024-02-02,Social,US,desktop,10
35577,2024-02-22,Organic,US,mobile,9
35578,2024-04-03,Social,DE,mobile,8
35579,2024-02-13,Referral,US,desktop,8
35580,2024-12-19,Email,US,mobile,4
35581,2024-07-04,Paid Search,US,mobile,7
35582,2024-12-01,Referral,UK,mobile,10
35583,2024-07-08,Social,US,desktop,11
35584,2024-09-24,Organic,CA,mobile,9
35585,2024-05-11,Social,US,mobile,11
35586,2024-12-15,Organic,DE,mobile,12
35587,2024-01-16,Referral,US,mobile,17
35588,2024-09-23,Referral,US,mobile,4
35589,2024-12-15,Social,US,desktop,9
35590,2024-10-23,Email,DE,mobile,3
35591,2024-11-05,Email,US,mobile,9
35592,2024-05-02,Referral,IN,desktop,4
35593,2024-06-28,Organic,,mobile,5
35594,2024-02-27,Referral,US,mobile,9
35595,2024-05-31,Social,IN,desktop,7
35596,2024-01-04,Social,US,mobile,12
35597,2024-10-20,Organic,IN,mobile,8
35598,2024-12-16,Social,CA,mobile,7
35599,2024-09-24,Paid Search,UK,mobile,8
35600,2024-10-31,Paid Search,US,mobile,12
35601,2024-07-21,Social,US,mobile,4
35602,2024-03-21,Referral,US,desktop,11
35603,2024-10-01,Organic,IN,mobile,8
35604,2024-05-02,Organic,IN,mobile,6
35605,2024-07-01,Paid Search,US,mobile,7
35606,2024-11-29,Referral,UK,mobile,10
35607,2024-05-30,Paid Search,US,mobile,13
35608,2024-04-28,Referral,US,mobile,7
35609,2024-01-14,Organic,US,desktop,9
35610,2024-09-24,Referral,IN,mobile,4
35611,2024-03-30,Paid Search,US,mobile,14
35612,2024-09-03,Organic,US,mobile,10
35613,2024-05-28,Organic,BR,mobile,6
35614,2024-10-23,Organic,US,mobile,6
35615,2024-11-26,Email,US,mobile,8
35616,2024-04-07,Social,IN,desktop,7
35617,2024-10-25,Social,US,mobile,14
35618,2024-03-05,Social,US,mobile,13
35619,2024-02-29,Paid Search,CA,mobile,9
35620,2024-06-20,Organic,US,desktop,8
35621,2024-05-12,Social,US,mobile,16
35622,2024-12-26,Organic,US,mobile,14
35623,2024-10-29,Email,IN,mobile,9
35624,2024-11-26,Organic,DE,mobile,8
35625,2024-02-27,Organic,US,desktop,7
35626,2024-09-29,Paid Search,IN,mobile,13
35627,2024-08-22,Paid Search,CA,mobile,16
35628,2024-02-12,Paid Search,US,mobile,8
35629,2024-10-25,Paid Search,UK,mobile,13
35630,2024-11-14,Referral,US,mobile,12
35631,2024-12-03,Paid Search,US,desktop,5
35632,2024-12-11,Paid Search,CA,desktop,4
35633,2024-02-15,Referral,US,desktop,9
35634,2024-11-23,Social,BR,mobile,12
35635,2024-12-13,Paid Search,IN,mobile,7
35636,2024-09-21,Organic,US,desktop,14
35637,2024-03-18,Paid Search,IN,mobile,12
35638,2024-06-10,Email,US,mobile,10
35639,2024-02-08,Organic,US,mobile,6
35640,2024-01-02,Referral,US,desktop,15
35641,2024-12-05,Organic,CA,mobile,6
35642,2024-12-22,Social,US,mobile,14
35643,2024-12-05,Organic,US,desktop,14
35644,2024-04-15,Email,US,mobile,12
35645,2024-08-28,Organic,IN,mobile,9
35646,2024-07-16,Social,IN,mobile,3
35647,2024-07-15,Paid Search,UK,desktop,6
35648,2024-06-20,Paid Search,US,desktop,13
35649,2024-12-12,Organic,US,mobile,12
35650,2024-10-24,Paid Search,UK,desktop,8
35651,2024-11-12,Paid Search,UK,mobile,12
35652,2024-01-16,Paid Search,IN,mobile,13
35653,2024-06-14,Paid Search,UK,desktop,11
35654,2024-08-20,Referral,US,mobile,9
35655,2024-09-10,Paid Search,US,desktop,6
35656,2024-11-27,Email,BR,mobile,6
35657,2024-03-11,Organic,US,desktop,8
35658,2024-02-08,Email,CA,mobile,9
35659,2024-11-27,Organic,IN,mobile,10
35660,2024-07-18,Social,IN,mobile,5
35661,2024-07-30,Referral,US,desktop,9
35662,2024-11-26,Organic,DE,mobile,12
35663,2024-10-10,Organic,DE,desktop,12
35664,2024-10-04,Paid Search,UK,desktop,15
35665,2024-03-19,Social,US,mobile,5
35666,2024-08-28,Social,,mobile,12
35667,2024-06-28,Organic,UK,mobile,5
35668,2024-08-24,Organic,US,mobile,3
35669,2024-08-12,Organic,BR,desktop,9
35670,2024-01-12,Organic,US,mobile,17
35671,2024-05-19,Paid Search,IN,desktop,3
35672,2024-07-01,Referral,DE,desktop,7
35673,2024-07-16,Social,IN,desktop,4
35674,2024-02-12,Organic,IN,mobile,10
35675,2024-11-28,Organic,US,mobile,8
35676,2024-05-16,Paid Search,US,mobile,11
35677,2024-07-12,Referral,CA,desktop,10
35678,2024-09-11,Organic,UK,desktop,12
35679,2024-09-30,Paid Search,DE,mobile,8
35680,2024-06-01,Paid Search,CA,mobile,9
35681,2024-02-24,Organic,US,mobile,7
35682,2024-03-27,Referral,US,mobile,6
35683,2024-03-10,Paid Search,US,mobile,3
35684,2024-04-11,Paid Search,US,mobile,11
35685,2024-08-22,Referral,DE,mobile,11
35686,2024-07-29,Referral,US,mobile,9
35687,2024-03-12,Organic,BR,mobile,9
35688,2024-09-18,Social,US,desktop,11
